review,sentiment
"When you go at an open air cinema under the Greek summer night you usually don't care what the movie is! Edison started really good with some good effort from the singers-who-want-to-be actors and a once again great Morgan Freeman but... (In a movie there is usually a good start to catch audience,done, a bit boring yet story filling middle of the movie that is more about characters and less about action ,done, and the third part is something really good so that you can remember the movie...) when you see 30 elite police officers (packed with weapons that can demolish a building) shoot at a guy behind a car, fail to hit him even once while he kills all (but 3) and then the guy takes out a flame thrower (to kill the rest 3) ,you realise that the Greek summer sky filled with stars is way too good to be distracted by a movie like this!",0
"This is a great British film. A cleverly observed script with many quotable lines, which captures perfectly what magic mushrooms can do to a man over a weekend. As per usual Phil Daniels is excellent along with that most under rated of British actors Geoff Bell. Peter Bowles with a joint hanging out of his mouth is a casting masterstroke and Gary Stretch with his brooding looks brings something strangely atmospheric to the piece. Although it seems to be billed as a biker movie, i think it will find an audience outside of this, purely on the premise that a lot of people have been there done it and got the t-shirt. also A great original soundtrack with a blinding version of Freebird. This really could be a 21st century heir to the famous Ealing comedies. Like the weed in the Welsh fields: it's a grower!",1
"****SPOILER ALERT**** All throughout Australia the summer turned into a deluge of rain and hail stones the size of baseballs that was causing havoc in coastal cities like Sydney. It's under these hectic conditions that tax lawyer David Burton, Richard Chamberlain,got involved in a case, as a defense attorney, involving the death of a local aborigine who was found dead outside a Sydney bar. <br /><br />Having five fellow aborigines arrested for Billy Cormans,Athol Compton, death it's determined by the police coroner that Billy died of drowning not by violence even though he had bruises on his neck and shoulders. Yet the court decided to prosecute the five for his death charging them with manslaughter instead of murder.<br /><br />David defending the five gets no help from them in their defense with the accused assailants opting to remain quite and keep what happened to Billy to themselves and take what's coming to them from the court. One of the defendants Chris, David Gulpili, begin to somehow invades David's dreams as if he want's to tell him what was really behind Billy's death.<br /><br />David at first not taking his dreams of Chris seriously begins to sense that their real when he meet him at the courthouse. Chris confirms David's dreams by showing him a strange looking black rock that David saw Chris have in his dreams. Later meeting Chris and, what turns out to be an aborigine shaman, Charlie (Nandjiwarna Amagula) who came to his house that evening David is told that he, like Charlie, has spiritual powers that he inherited from his mother's grandfather. Those powers will reveal to him the future that has to do with the strange weather conditions that are flooding the Australian continent. The earth,Chris tells David, is going through a gigantic cleansing cycle with the old world about to be washed away and the new world ready to take it's place.<br /><br />David is confused about what both Chris and Charlie are telling him but as the rains continue to increase and the ocean waves start to rise he feels that something terrible is going to happen. David want's to know if it's all aborigine folklore or there's some scientific facts, or logic, behind their end of world-like revelations.<br /><br />By now it's obvious that both Chris and Charlie are members of an aborigine tribe right in the heart of modern Sydney. That alone can get Chris off, as well as his four friends, for the murder of Billy. Since the Australian government will not prosecute tribal aborigines, leaving any justice to be done by the tribes themselves. Still Chris refuses to admit he's a member of a native tribe and he and his four friends are convicted of manslaughter in Billy's death with the sentences to be handed down by the judge within days.<br /><br />David now determined to find out what was the reason for Chris' silence, and why Billy had to die, is taken by Chris to the scene of the crime. It's there that David finds out that Billy betrayed Chris' tribe members by going there with Billy not being a member of Chris's aborigine tribe. It's also revealed to David that he himself has some kind of spiritual connection with the Austrailan aborigines as both Charlie and his step-father Rev. Burton,David Parslow, told him. <br /><br />The stage is now set for the great and final cleansing cycle that David's been seeing in both his night-time dreams and day-time visions. It comes in the form of a massive tidal wave rolling out of the Pacific Ocean into the Australian coast city of Sydney and then submerges the entire continent.",1
"The movie is good and I think Tiffany Amber is very beautiful. I liked the movie. Can anyone tell me how I can get hold of the songs from this movie? Even the soundtrack will do. If that's not possible, can I at least get the names of the songs with their respective singers? I tried to look up amazon.com but its not there. I tried CD baby, not there either. I browsed through Google to get some details but there weren't any. I would appreciate it if someone could give me the answer to my question. I know that the songs belong to Country Music and is sung by a country artist. I just need the title names along with the singer. I would recommend this movie or rather the songs to any country loving person.",1
"the film itself is absolutely brilliant, its that buzz, that rush that makes you just want to go out, blow your wages and loose yourself. It's what the weekend is all about, its our sanitation where we can come together as one and be ourselves without a care in the world. The film is layered in depth and the dialogue in places is just spot on, especially with Jip. The characters themselves are instantly likable, one in particular is obviously dyers character and his views on what ""Star Wars"" is really about, genius.<br /><br />If ever you've got an hour to kill before going out, stick on this, you'll immediately feel yourself growing in confidence, definitely recommend it.",1
"Yowsa! If you REALLY want some ACTION, check out the babes and bombs on this non-stop thriller! Veteran star MARTIN SHEEN leads a trio of supermodels on a mission to stop nuclear terrorism... but director Dean Hamilton doesn't let this heavy plotline get in the way of massive doses of TEENSY-SWIMSUIT scenes, jiggly beach jogs, hubba-hubba hot tubs and the like! Want action? You'll get more of it here than in PEARL HARBOR. Want babes? You'll get an eyeful every two minutes. Want more? Go out and BUY THIS VIDEO! Yowsa, Yowsa, Yowsa! That's some mighty spicy meatballs!!!",1
"This BBC series is excellent. I am no Paleontologist, but this series gives the best historical representation of dinosaurs I have ever seen. The 3D animation and animatronics are very good and make you believe you have travelled back in time. The BBC deserves a pat on the back for such a fine series as well as Tim Haines who must have spent a great deal of time getting this series to air.",1
"How can anyone argue the fact that Urban Cowboy was, and still is, the best document of Texas life for the time period. Consider the following: men beat their wives, get drunk at bars nightly, get married to settle a fight, commit adultery, and compete on mechanical bulls. Try and name a movie that depicts real life so vividly. They dont make them anymore. It seems current films are always about people with lots of money, they live in huge homes, drive expensive cars and don't work. This movie has a celebration scene about getting a trailer for pete's sake !<br /><br />Anyway, I watch it at least once a week. No kidding. I have dissected this movie from end to end. feel free to email me to learn more about my reason for calling it a documentary. Consider the following scenes: Bud sees Sissy - they are split up - he amicably honks and waves, she flips him the bird - he returns half the peace sign honking his horn to add impact then tears off.<br /><br />Buds mom calls him approx. 18 hours after he gets into town, on a Sunday, to see if he has a job yet - all he has accomplished is getting drunk and laid(x2), with help from his uncle and aunt who cover for him.<br /><br />""You all live like pigs"" Think about why this scene is needed. Think about it. Was it necessary ? Could we not figure it out without showing the filthy sink ? God I love that !<br /><br />Sissy allows Wes to help her ride the bull. Only a few days (or possibly the next day) after Wes just kicked the crap out of her husband. Steve asks - Hey Sissy, remember Wes ? Oh yeah, didnt you beat my husband up the other night, so let's get this lesson goin', to make no mention of the fact that she seeks solace in him later during one Bud and Sissy's many fights, which by the way all take place in public - in Gilley's !<br /><br />The Wedding reception picture taking session (oh the humanity !) could they at least arrange or move the chairs out of the way. ""My legs are sweatin' momma""<br /><br />In conclusion, you don't put scenes like this in a movie to try and show insight into human psychology. It is a documentary of real life.<br /><br />I only wish there was a director's cut....",1
"If you decide to watch Wild Rebels, don't expect anything deep and meaningful. If you're looking for a film that explores the relationships and structure of a motorcycle gang, Wild Rebels is the wrong movie. If you're looking for an expose on the breakdown of the American educational system and the problem of juvenile delinquency, Wild Rebels is the wrong movie. If you're looking for a movie that examines how undermanned rural police departments are when facing a well-financed, well-organized gang, Wild Rebels is the wrong movie. But if you're looking for an absurd movie filled with scene after scene of unintentional humor, horrendous acting, a paper-thin plot, and community theater style production values, Wild Rebels is the right movie.<br /><br />Wild Rebels is the story of a down-on-his-luck stock-car driver named Rod Tillman (Steve Alaimo). After a fiery crash (which Rod walks away from completely unscathed despite having only a cotton pants and a London Fog style jacket for protection), Rod decides to give it up. With no plan for his future other than to wander aimless through the back-roads of the South, he stumbles on the Satan's Angels motorcycle gang (a gang being three of the stupidest guys to ever zip up a leather jacket and a woman they seem to share). This group of hoodlums spends their time terrorizing a rural town in Florida by committing such atrocities as stealing a newspaper from a neighbor's mailbox. These bumbling idiots need someone to act as their driver during some larger crimes they have planned. Apparently, these three Einsteins can only drive vehicles with two tires, not four. So they recruit Rod to perform feats of daring that only an experienced stunt driver would be capable of like keeping the car in the middle of a gravel road during a low-speed chase. Eventually, they hold-up a bank, get into the aforementioned low-speed chase, and have the lamest gun battle with the police ever put on film. I could go on forever, but you get the idea.<br /><br />I hate the term ""so bad it's good"", but that seems to aptly describe Wild Rebels.",0
"Okay, you have:<br /><br />Penelope Keith as Miss Herringbone-Tweed, B.B.E. (Backbone of England.) She's killed off in the first scene - that's right, folks; this show has no backbone!<br /><br />Peter O'Toole as Ol' Colonel Cricket from The First War and now the emblazered Lord of the Manor.<br /><br />Joanna Lumley as the ensweatered Lady of the Manor, 20 years younger than the colonel and 20 years past her own prime but still glamourous (Brit spelling, not mine) enough to have a toy-boy on the side. It's alright, they have Col. Cricket's full knowledge and consent (they guy even comes 'round for Christmas!) Still, she's considerate of the colonel enough to have said toy-boy her own age (what a gal!)<br /><br />David McCallum as said toy-boy, equally as pointlessly glamourous as his squeeze. Pilcher couldn't come up with any cover for him within the story, so she gave him a hush-hush job at the Circus.<br /><br />and finally:<br /><br />Susan Hampshire as Miss Polonia Teacups, Venerable Headmistress of the Venerable Girls' Boarding-School, serving tea in her office with a dash of deep, poignant advice for life in the outside world just before graduation. Her best bit of advice: ""I've only been to Nancherrow (the local Stately Home of England) once. I thought it was very beautiful but, somehow, not part of the real world."" Well, we can't say they didn't warn us.<br /><br />Ah, Susan - time was, your character would have been running the whole show. They don't write 'em like that any more. Our loss, not yours.<br /><br />So - with a cast and setting like this, you have the re-makings of ""Brideshead Revisited,"" right?<br /><br />Wrong! They took these 1-dimensional supporting roles because they paid so well. After all, acting is one of the oldest temp-jobs there is (YOU name another!)<br /><br />First warning sign: lots and lots of backlighting. They get around it by shooting outdoors - ""hey, it's just the sunlight!""<br /><br />Second warning sign: Leading Lady cries a lot. When not crying, her eyes are moist. That's the law of romance novels: Leading Lady is ""dewy-eyed.""<br /><br />Henceforth, Leading Lady shall be known as L.L.<br /><br />Third warning sign: L.L. actually has stars in her eyes when she's in love. Still, I'll give Emily Mortimer an award just for having to act with that spotlight in her eyes (I wonder . did they use contacts?)<br /><br />And lastly, fourth warning sign: no on-screen female character is ""Mrs."" She's either ""Miss"" or ""Lady.""<br /><br />When all was said and done, I still couldn't tell you who was pursuing whom and why. I couldn't even tell you what was said and done.<br /><br />To sum up: they all live through World War II without anything happening to them at all.<br /><br />OK, at the end, L.L. finds she's lost her parents to the Japanese prison camps and baby sis comes home catatonic. Meanwhile (there's always a ""meanwhile,"") some young guy L.L. had a crush on (when, I don't know) comes home from some wartime tough spot and is found living on the street by Lady of the Manor (must be some street if SHE's going to find him there.) Both war casualties are whisked away to recover at Nancherrow (SOMEBODY has to be ""whisked away"" SOMEWHERE in these romance stories!)<br /><br />Great drama.",0
"Where oh where to begin in describing the comprehensive wretchedness of Neil LaBute's latest attempt at film making? <br /><br />There are many kinds of film fans out there, but by far the most annoying and shallow is Mr. Intriguing. You know Mr. Intriguing, don't you? <br /><br />He's the fellow that no matter how stupid, lame, and incomprehensibly dull a film is, he says ""Gee, I don't know why everyone hated it, I found it intriguing."" He's the kind of guy who finds the scent of dog poop intriguing. Especially when he smears it in the shape of a Hitler mustache on his upper lip and marches about the house ranting about the brilliance of science fiction that features thinly veiled references to Greek mythology. He's also the guy this version of The Wicker Man was made for. No one else could stand it.",0
"i love this movie. is it on air anymore? what can i do to get it on air again because i miss this movie when does this movie air again? i love this movie so much. does anyone know how long it has been since it was last on Disney?it has been a very very long time and i am so sick of waiting!i want to see Susie Q again. i swear, they take all the good movies off air and play new stupid gay ones that are fake and retarded. i miss this movie, wish upon a star, Kazaam with Shaquille O'neil, and a bunch more. where did all the good movies go? i want them back.i miss all the good movies and they don't have them anymore. if anybody finds out if Susie Q or any good old Disney movie comes out will you please let me know, my email is girlygirl148@aol.com girlygirl(no blank space)148. thank you and i hope you want this movie back too. have a great day",1
"This takes place in 1920s Harlem. A black owned nightclub has to deal with gangsters and corrupt policemen.<br /><br />Terrible vanity project for Eddie Murphy. It tries to mix comedy and drama and fails at both. The comedy simply isn't funny and the drama is boring and badly acted. You think a film with three comedy legends--Eddie Murphy, Redd Foxx and Richard Pryor--would be great but it isn't. There's nonstop swearing and the OPENING scene has a young boy shooting a man to death (this is shown as being OK). Also we have the beautiful Della Reese degraded into playing a madam. One of the ""comedic"" highlights has a long, unfunny and terribly vicious fight between her and Murphy. A boring, offensive and stupid mess. Not the worst Murphy movie but pretty close. A 1 all the way.",0
"I have to say that there is one redeeming speck in regards to this ""film"". It firmly establishes the bottom of the barrel. Now filmmakers know what to aim above when making a movie. Other than that I regret watching this debacle. What shameless abandon the making of this ""film"" was. What a waste of $100,000 (that's right folks, ONE HUNDRED THOUSAND dollars). This ""film"" reminds me of that ""Adult Video Awards"" show in which of group of ""industrial prostitutes"" stand up a praise themselves, believing that they are real actors, actresses and filmmakers. Ironic then how I've watched blue movies with better acting, directing and writing. I also found it funny that the Executive Producer, Justin Ament, just had to be in the ""movie"". He plays Deputy Jake Barker. I'm sure his ""acting"" career has taken off... Ted Pfiffer, the writer, has a part. He no doubt was wallowing in the clichéd glory he created. It should be noted that Carrie Finklea has a lead role in the movie. You might remember her from Gus Van Sant's 'Elephant'. Though I'm not too sure that she'll want to write this film on her resume. And I'm not sure which is a more depressing point; money was spent to make this film or people are going to watch it. Along with 'Torque', 'Godsend' and 'Sky Captain and the World of Tomorrow', one of the worst films, IF NOT THE WORST FILM, of 2004.",0
"This is the only full length feature film about the world of bridge. I found the first 10 minutes a bit slow, but after that, the movie is absolutely perfect in describing professional bridge players and how they go about earning a living. <br /><br />Some of the scenes are very funny. I don't think that a non-bridge player would get the charm of this movie. <br /><br />Some of the dresses are really beautiful, pity the movie is in black and white - I can only imagine what they would look like in colour. The way the media are portrayed is absolutely hilarious. There is no way on earth bridge will ever be like that. <br /><br />Watch it as soon as you can, and tell your friends about it.",1
"I think One True Thing is one of Meryl Streeps finest movies to date. Her depiction of a dying woman is perfect. I have recently lived this movie, and it touched me on more levels than I could have imagined. Meryl is truely the greatest actress to have ever walked the earth!!!!!",1
"I have been watching movies from i think last 10 years , and I must say that i never felt that bad, which I felt after watching this extra large bore movie, it was bad, very Bad. There were songs & songs. Nobody should watch this movie. The director has shown Germans speaking English which is so rubbish. Germans does not speak English. & in one scene there was a white girl who asked Himesh for autograph. (Obv that he must have gave some money to her) In the promo they have shown prepare for Laughing riot. But i could say there was only one scene where that Himesh was laughing for no reason may be he thinks he's funny. Hansika is very good. she is like an angel. But too young only 16 yrs old. If you have plenty of time and don't know what to do then you should watch this movie or else its waste of money",0
"so yes it is quite nostalgic watching the 1st episode because this is the one episode i definitely remembered. i enjoy watching the first season and yes compared to the action packed shows we have now this show seems lame. but frankly i like the ""less violent"" part of the show and the story line has more substance than the new ones now. I thought it interesting that Belisario's Airwolf and JAG have similar theme - the lead actor (Hawke and Harm) both are looking for an MIA relative (brother, father). wonder if Robert Belisario's personal life mimics these 2 shows' theme.<br /><br />Question - does anyone have pictures of Hawke's cabin. I love that cabin (kinda like a dream cabin of mine) and that is one of the scenes i remember about Airwolf.",1
"Principally it is the story of two men who were part of the Portuguese revolution. It was easy to understand the contest, but usually directors starts from a historical fact to speak about something else, or they shows also the period before or after this fact, here everything happen during that couple of days when the revolution acts. It could also be seen as a kind of documentary. The movie focalize to these two people, showing as normal they were, not like common heroes, because the revolution come from people. Although it was made from military army from the title you can understand that they were just ""capitaes"" as the main characters. Nice colors and lights during the whole movie, excellent work for the director being her first movie, she doesn't fall to the banal way. Well shown emotions and passion of people and crowd. The character of Maia (main one)is well-made and there is also a good interpretation for Stefano Accorsi, able to show Maia's limits, this not-being an hero.",1
"In Frank Sinatra's first three films, he was purely a speciality act: ostensibly playing himself, he merely shows up to croon a song during a nightclub sequence in somebody else's movie. In his fourth film, the very enjoyable 'Higher and Higher', Young Blue Eyes transitions into an acting career by playing an actual role ... a task made easier because he's playing himself in a fictional story that gives him a chance to croon a few numbers.<br /><br />Sinatra's entrance is quite funny. Michele Morgan hears a knock at the door, and asks who's there. From outside, a Hoboken-toned voice answers 'Frank Sinatra'. Sure enough...<br /><br />The opening credits of 'Higher and Higher' may confuse some viewers, as the names of songwriters Rodgers and Hart are prominently displayed. In fact, they only contributed one song to this musical: 'Disgustingly Rich', which this cast manage to toss off as a sort of intro to an entirely different song, 'I'm a Debutante'. Interestingly, that Rodgers & Hart song -- one of their weakest -- is perhaps the least enjoyable song in this movie's score; several others are lively up-tempo numbers, notably 'It's a Most Important Affair', 'When It Comes to Love, You're On Your Own' and 'I Saw You First'.<br /><br />Sinatra's good in this movie, but he would do better work (and sing better material) elsewhere. The real merits of 'Higher and Higher' are the delightful turns by some performers who rarely made films. Paul and Grace Hartman were an extremely popular husband-wife dance team who starred in several Broadway revues: genuinely graceful ballroom dancers, they put plenty of physical comedy into their dance material. (Here, Grace does a high kick that knocks a shoe out of Paul's hands.) Grace Hartman, who died of cancer at age 48, did almost no film work, so it's a real pleasure that this film gives us a rare chance to see her close-up, to hear her beautiful singing voice and to notice how sexy she looks in her maid's uniform. After Grace Hartman's death, her husband had a long career as a character actor, just occasionally dancing solo. (Or alongside Ken Berry in one memorable episode of 'Mayberry RFD'.)<br /><br />Also quite attractive in a maid's uniform here in 'Higher and Higher' is the vivacious teenage singer Marcy McGuire. Why didn't this talented girl make more movies? Perhaps she was just a bit too similar in personality to Betty Hutton. I enjoy Hutton's performances but I like Marcy McGuire even better. Near the end of 'Higher and Higher' there's an amusing bit of physical business featuring McGuire and Mary Wickes as waitresses, taking it in turns to move from table to table in a nightclub. The alternating strides of short McGuire and tall gawky Wickes are hilarious! Regrettably, although Leon Errol plays a large role in 'Higher and Higher', he is given almost no comedy business: not once does he do his famous rubber-legged dance. Jack Haley, despite his prominent billing, is also wasted.<br /><br />Very well-represented here is Dooley Wilson, inevitably remembered as Sam from 'Casablanca'. In that film, Wilson did his own singing but faked his keyboard performance of 'As Time Goes By'. (In real life, Wilson couldn't play piano.) Here in 'Higher and Higher', he sings pleasingly and gives some amusing reactions to the other players. Less enjoyable is Mel Odious, I mean Mel Torme. Victor Borge gives a rare film performance here, handling his dialogue deftly but never doing any of the keyboard comedy which he later did successfully in his stage shows.<br /><br />The plot? Forget it. 'Higher and Higher' is nobody's idea of a 'great' musical, but it's an enjoyable delight, and I'll rate it 8 out of 10. Director Tim Whelan, who worked in Britain as well as in Hollywood, deserves to be much better known.",1
"I have been a Mario fan for as long as I can remember, I have very fond memories of playing Super Mario World as a kid, this game has brought back many of those memories while adding something new. Super Mario Galaxy is the latest installment in the amazing Mario franchise. There is much very different about this game from any other Mario before it, while still keeping intact the greatest elements of Mario, the first noticeable difference is that the story takes place in space.<br /><br />The story begins much like any other Mario game, Mario receives a letter from Princess Peach inviting him to a celebration at her castle in the Mushroom Kingdom. Upon arriving at Peach's castle Mario finds Bowser and his son (Bowser Jr.) attacking the castle with their airships. Bowser kidnaps Princess Peach and then lifts her castle up into space. In the midst of the castle being lifted into space Mario falls off and lands on an unknown planet. Mario is found by a talking star named Luma and is taken back to the Luma's home, a floating space station, here Mario meets many other Lumas and also meets their leader, a woman named Rosalina. Rosalina tells Mario that Bowser has taken away the space station's Power Stars and scattered them across the universe, it is up to Mario to help the Lumas find them and save Peach, thus the adventure begins.<br /><br />The way you play the game is by flying from the space station to other galaxies, each galaxy consists of multiple planets that Mario travels amongst in levels via these shooting stars to retrieve the Power Stars. Mario can at many times walk all the way around planets without losing gravity, some planets are small and others are big, many planets are similar to classic Mario environments. The best thing about the game are the controls, all of the stuff like jumping and such is still the same, but the wiimote is used in many unique ways in this game. You shake the remote Mario will perform a spin that is used as the primary attack in the game, and it will as well activate the shooting stars. You can also point the remote at the screen and use the pointer to fire star bits at enemies or objects in the environment. Then there is the graphics, these are by far the best graphics on the Wii, it is just so hard to describe how great this game looks, you could probably almost say it looks as good as some 360 games.<br /><br />My only minor gripes is that the going upside down effect takes some getting used to, and also the story is pretty weak. The worst part is that you lose all of your lives when you turn off the game, no matter how many you had when you last quit you restart at 4 lives. Still these minor problems aside it's a superb game that is highly entertaining and is very challenging. This is the type of game that we've been waiting for on the Wii.<br /><br />A perfect 10 out of 10!",1
"Based on an actual story, John Boorman shows the struggle of an American doctor, whose husband and son were murdered and she was continually plagued with her loss. A holiday to Burma with her sister seemed like a good idea to get away from it all, but when her passport was stolen in Rangoon, she could not leave the country with her sister, and was forced to stay back until she could get I.D. papers from the American embassy. To fill in a day before she could fly out, she took a trip into the countryside with a tour guide. ""I tried finding something in those stone statues, but nothing stirred in me. I was stone myself."" <br /><br />Suddenly all hell broke loose and she was caught in a political revolt. Just when it looked like she had escaped and safely boarded a train, she saw her tour guide get beaten and shot. In a split second she decided to jump from the moving train and try to rescue him, with no thought of herself. Continually her life was in danger. <br /><br />Here is a woman who demonstrated spontaneous, selfless charity, risking her life to save another. Patricia Arquette is beautiful, and not just to look at; she has a beautiful heart. This is an unforgettable story. <br /><br />""We are taught that suffering is the one promise that life always keeps.""",1
"Someone should teach the people who made this movie that there is a difference between ""presenting multiple twists"" and ""screwing the audience over"". They even use hypnosis as a tool to cover up the plot holes; whenever they can't find their way into or out of a scene, they just say ""she is regressing to her past now"" or ""she's snapping out of it now"", and they think that explains everything. This movie is a dishonest cheat and in the last 20 minutes becomes a full-blown fiasco. (*1/2)",0
"I want to state first that I am a Christian (and that I do work in the film and TV industry) so I understand what it is like to work on a feature length film so props to the filmmakers in that regard. I'm all for positive, uplifting messages if they are true to the nature of life (that this is a fallen world and that things don't always work out ... even for followers of Christ). I'm glad that others are having such overwhelmingly positive reactions to the overt Christian message; for me it was just that the execution is where the film fell on its face. A movie lives and dies on its story and here you have one dimensional stereotypes, exposition aplenty, and spontaneous changes in character behavior that are inexplicably to say the least. I believe that a film does not have to club you over the head with its message to get the point across. I'm sure the Kendrick bros. will improve with time and that their storytelling methods will as well. Maybe they could direct someone else's screenplay as their next project.<br /><br />* Sports films are not exactly my first love but a good one (Hoosiers, Field of Dreams, etc) can inspire in a multitude of ways. If you would be interested in a PG-rated film that inspires, give Steven Soderbergh's 'King of the Hill' a look. All truth is God's truth ...",0
"I read a couple of good reviews on this board for ""Mr. Scarface"", but for anyone uninitiated in the genre of Italian gangster films like myself, the picture will probably make very little sense. Indeed, after the initial setup involving the ten million lira scam, the picture devolved into a fairly routine revenge flick with a minor twist in the identity of Rick's (Al Cliver) character. The whole gang war plot got muddied up for me with the inclusion of Vinchenzo Napoli (Vittorio Caprioli), but as most other viewers commented, he's about the only one who gave this picture any life with his often ineffective attempts at violence. I found it somewhat unbelievable that Manzari's goons who chased Tony through the streets didn't actually stroke out before Tony even laid a hand on them. For all of his buildup as the title character, Jack Palance was wasted rather unceremoniously in an anticlimactic near finale, making the U.S. working title, ""Mr. Scarface"", rather moot. I've seen enough spaghetti Westerns to know that they don't all work; I guess in this case, my first look at a spaghetti gangster flick didn't quite make it either.",0
"Not all movies should have that predictable ending that we are all so use to, and it's great to see movies with really unusual twists. However with that said, I was really disappointed in l'apartment's ending. In my opinion the ending didn't really fit in with the rest of the movie and it basically destroyed the story that was being told.<br /><br />You spend the whole movie discovering everyone and their feelings but the events in the final 2 minutes of the movie would have impacted majorly on everyones character but the movie ends and leaves it all too wide open.<br /><br />Overall though this movie was very well made, and unlike similar movies such as Serendipity all the scenes were believable and didn't go over the top.",1
"Karen (Sarah Michelle Gellar), an exchange student in Japan who is just beginning to do some social work, is sent to aid an elderly semi-catatonic woman, Emma (Grace Zabriskie), after her previous caretaker, Yoko (Yoko Maki), disappears. Karen soon learns that something is not right in Emma's home, and she attempts to ""see how deep the rabbit hole goes"".<br /><br />Maybe it's a delayed influence from the success of M. Night Shyamalan's films, but slower-paced, understated horror films are a recent trend. In some cases, such as Hide and Seek (2005), the approach works remarkably well, and in others, such as White Noise (2005), the pacing tends to kill the film. I didn't like The Grudge quite as much as Hide and Seek, but this is still a very good film--it earns a 9 out of 10 from me.<br /><br />The Grudge has a couple significant differences from other recent examples of that trend, however. One, it is well known that this is a remake based on the Japanese film series that began with Ju-On (2000) (in particular, it's extremely close to the first half of Ju-On: The Grudge, aka Ju-On 3, from 2003). Two, as with many Japanese horror films, the slower pacing here isn't so much in the realm of realist drama as with surrealism. As is also the case with a large percentage of European horror, The Grudge should be looked at more as a filmed nightmare.<br /><br />Director Takashi Shimizu, also the director of the five Japanese entries in the Ju-On series to date (the fifth is currently in production), and writer Stephen Susco have largely dispensed with linearity and are not overly concerned with logic or plot holes when it comes to the horror behind the story. The idea instead is to present a dreamlike sequence of scenes, with dream logic, where the focus is atmosphere, creepiness, the uncanny, and for many viewers--scares. How well the film works for you will largely depend on how well you can adapt yourself to, or are used to, this different approach to film-making (although admittedly, some of the seeming gaps are filled in by previous entries in the Ju-On series). Traditionally, American audiences consider as flaws leaving plot threads hanging and abandoning ""rules"" for the ""monster"". A more poetic, metaphorical, surreal approach to film isn't yet accepted by the mainstream in the U.S.<br /><br />However, even if you're not used to it, it's worth trying to suspend your normal preconceptions about films and give The Grudge a shot. This is a well written, well directed, well acted film, filled with unusual properties, such as the story interweaving a large number of ""main characters"" (which is done better here than the more episodic Ju-On 3), good cinematography, subtle production design touches (check out Gellar's clothes, which match the color and texture of the exterior of Emma's house, when Gellar first approaches), and beautifully effective horror material.<br /><br />Even though it is more slowly paced that your average horror film of the past, the pacing usually enhances the eeriness, and there is no shortage of bizarre events to keep horror fans entertained. The supernatural premise of the film is absorbing, and based on interviews on the DVD with Shimizu, have prodded me to pay more attention to Japanese beliefs and folklore. Although the most interesting subtexts would probably arise with a more intimate knowledge of Japanese culture, it's interesting to ponder why so many Japanese horror films feature scary children and adults who look like scary children.<br /><br />I subtracted one point for the film slightly veering into clichéd mystery/thriller territory with a ""here's what really happened"" flashback, but even that was fairly well done, and otherwise, this would have been a 10 out of 10.<br /><br />Now that I've said all of the above, let me finish with a mini-rant: It's not that I'm anti-remake, but it is ridiculous that U.S. distributors and studios feel that we need remakes of foreign films to make them appropriate for consumption. The original versions of these films should just be playing in U.S. theaters in wide release. There is no need to present an almost identical film but just substituting white American actors for non-white or foreign actors. Yes, The Grudge is a fine film, but ultimately, I'd rather see something original using this talent, and be treated to the latest foreign horror films--not just Japanese, but also Indian, Spanish, Chinese, etc.--at my multiplex. In the hope that someone with some pull at the studios reads this, it is also more cost-effective to do this, as (1) you can completely avoid production costs, and simply make domestic distribution deals from which you receive profit, and (2) you can make money off of fans like myself who otherwise pick up the foreign film DVDs in foreign manufactured or even bootleg versions.",1
